year,quarter,domain,technology,region,demand_index,median_salary,hiring_velocity,attrition_rate_est,remote_ratio
2024,2,Energy,DataSci,NA,50.86,165967.19,0.524,0.143,0.44
2024,2,Energy,DataSci,EU,36.83,132114.57,0.703,0.13,0.326
2024,2,Energy,DataSci,APAC,27.91,101128.94,0.729,0.18,0.438
2024,2,Energy,DataSci,India,19.02,68971.21,0.533,0.133,0.457
2024,2,Energy,DataSci,,30.22,96849.51,0.596,0.125,0.5
2024,2,Energy,MLE,NA,50.4,223652.43,0.632,0.164,0.508
2024,2,Energy,MLE,EU,38.4,168355.32,0.602,0.124,0.438
2024,2,Energy,MLE,APAC,31.63,132612.17,0.747,0.183,0.401
2024,2,Energy,MLE,India,21.51,92838.11,0.689,0.127,0.482
2024,2,Energy,MLE,,28.85,132301.01,0.818,0.171,0.407
2024,2,Energy,QA-Automation,NA,29.35,160753.14,0.576,0.175,0.488
2024,2,Energy,QA-Automation,EU,21.05,121624.27,0.752,0.126,0.443
2024,2,Energy,QA-Automation,APAC,18.6,91764.61,0.545,0.181,0.322
2024,2,Energy,QA-Automation,India,13.56,65305.04,0.592,0.123,0.441
2024,2,Energy,QA-Automation,,17.18,91205.08,0.783,0.168,0.5
2024,2,Energy,Kubernetes,NA,33.71,234655.87,0.637,0.131,0.34
2024,2,Energy,Kubernetes,EU,27.3,178122.44,0.654,0.122,0.452
2024,2,Energy,Kubernetes,APAC,22.16,139416.2,0.751,0.138,0.443
2024,2,Energy,Kubernetes,India,15.99,93273.92,0.577,0.147,0.389
2024,2,Energy,Kubernetes,,20.32,133764.3,0.705,0.131,0.481
2024,2,Retail,Python,NA,37.21,239044.9,0.632,0.167,0.34
2024,2,Retail,Python,EU,27.46,185534.43,0.727,0.129,0.505
2024,2,Retail,Python,APAC,23.08,140009.03,0.566,0.18,0.372
2024,2,Retail,Python,India,14.2,101779.52,0.524,0.174,0.343
2024,2,Retail,Python,,22.58,143936.46,0.617,0.145,0.471
2024,2,Retail,Java,NA,47.79,165643.27,0.7,0.182,0.464
2024,2,Retail,Java,EU,37.32,124605.31,0.606,0.145,0.443
2024,2,Retail,Java,APAC,26.86,97168.48,0.523,0.121,0.393
2024,2,Retail,Java,India,19.54,69516.28,0.764,0.156,0.414
2024,2,Retail,Java,,26.13,95561.49,0.601,0.146,0.42
2024,2,Retail,AWS,NA,46.91,169679.59,0.807,0.172,0.479
2024,2,Retail,AWS,EU,38.08,129221.23,0.726,0.153,0.34
2024,2,Retail,AWS,APAC,27.54,99162.61,0.547,0.184,0.481
2024,2,Retail,AWS,India,19.6,72509.34,0.777,0.176,0.454
2024,2,Retail,AWS,,28.44,100612.75,0.773,0.17,0.393
2024,2,Retail,Azure,NA,51.82,198713.83,0.731,0.155,0.466
2024,2,Retail,Azure,EU,39.53,153398.69,0.615,0.134,0.436
2024,2,Retail,Azure,APAC,30.09,117633.97,0.814,0.181,0.377
2024,2,Retail,Azure,India,22.52,82282.84,0.634,0.18,0.331
2024,2,Retail,Azure,,30.03,116779.1,0.667,0.171,0.468
2024,2,Retail,React,NA,48.52,173949.8,0.627,0.128,0.366
2024,2,Retail,React,EU,36.18,132487.92,0.753,0.171,0.434
2024,2,Retail,React,APAC,28.92,103005.88,0.622,0.155,0.475
2024,2,Retail,React,India,19.69,71890.98,0.672,0.159,0.458
2024,2,Retail,React,,28.84,103287.09,0.692,0.147,0.407
2024,2,Retail,DevOps,NA,44.65,248359.12,0.698,0.151,0.489
2024,2,Retail,DevOps,EU,36.52,190182.24,0.801,0.19,0.42
2024,2,Retail,DevOps,APAC,26.65,149314.41,0.522,0.125,0.379
2024,2,Retail,DevOps,India,18.05,101525.82,0.804,0.139,0.466
2024,2,Retail,DevOps,,27.84,145501.01,0.593,0.136,0.343
2024,2,Retail,DataSci,NA,51.08,167254.84,0.722,0.125,0.445
2024,2,Retail,DataSci,EU,36.53,127963.49,0.747,0.143,0.456
2024,2,Retail,DataSci,APAC,28.27,99975.07,0.775,0.135,0.392
2024,2,Retail,DataSci,India,19.44,67997.65,0.769,0.151,0.337
2024,2,Retail,DataSci,,31.19,101696.94,0.707,0.151,0.41
2024,2,Retail,MLE,NA,49.11,222068.06,0.584,0.146,0.481
2024,2,Retail,MLE,EU,39.28,168821.33,0.727,0.18,0.384
2024,2,Retail,MLE,APAC,28.01,130050.53,0.767,0.183,0.494
2024,2,Retail,MLE,India,19.61,89405.48,0.769,0.124,0.41
2024,2,Retail,MLE,,29.87,131540.96,0.565,0.188,0.353
2024,2,Retail,QA-Automation,NA,28.67,155891.4,0.777,0.184,0.318
2024,2,Retail,QA-Automation,EU,22.51,121788.64,0.761,0.152,0.459
2024,2,Retail,QA-Automation,APAC,19.23,91546.08,0.568,0.142,0.353
2024,2,Retail,QA-Automation,India,11.41,62007.76,0.691,0.162,0.393
2024,2,Retail,QA-Automation,,16.5,93050.35,0.7,0.184,0.398
2024,2,Retail,Kubernetes,NA,33.39,234212.04,0.623,0.188,0.493
2024,2,Retail,Kubernetes,EU,25.24,177993.68,0.607,0.13,0.506
2024,2,Retail,Kubernetes,APAC,20.65,138949.37,0.724,0.17,0.446
2024,2,Retail,Kubernetes,India,16.06,93025.07,0.732,0.139,0.453
2024,2,Retail,Kubernetes,,21.79,133716.65,0.543,0.164,0.404
2024,3,Healthcare,Python,NA,37.41,241960.35,0.588,0.133,0.398
2024,3,Healthcare,Python,EU,26.28,185983.77,0.808,0.153,0.338
2024,3,Healthcare,Python,APAC,19.94,145185.27,0.533,0.161,0.432
2024,3,Healthcare,Python,India,15.29,99441.35,0.63,0.174,0.374
2024,3,Healthcare,Python,,22.42,139732.56,0.712,0.142,0.476
2024,3,Healthcare,Java,NA,48.07,170575.23,0.765,0.14,0.444
2024,3,Healthcare,Java,EU,37.85,128652.82,0.729,0.13,0.382
2024,3,Healthcare,Java,APAC,28.7,97179.48,0.522,0.132,0.359
2024,3,Healthcare,Java,India,18.02,69547.14,0.785,0.134,0.498
2024,3,Healthcare,Java,,28.57,97528.12,0.715,0.172,0.418
2024,3,Healthcare,AWS,NA,46.88,176068.67,0.559,0.182,0.362
2024,3,Healthcare,AWS,EU,37.39,131325.69,0.592,0.175,0.44
2024,3,Healthcare,AWS,APAC,27.04,99240.86,0.711,0.166,0.325
2024,3,Healthcare,AWS,India,21.44,73041.93,0.554,0.132,0.435
2024,3,Healthcare,AWS,,28.75,104901.1,0.713,0.133,0.332
2024,3,Healthcare,Azure,NA,51.51,202256.81,0.618,0.171,0.321
2024,3,Healthcare,Azure,EU,39.44,152670.93,0.763,0.124,0.479
2024,3,Healthcare,Azure,APAC,29.86,115610.48,0.592,0.172,0.479
2024,3,Healthcare,Azure,India,22.41,79933.43,0.815,0.178,0.417
2024,3,Healthcare,Azure,,30.6,115673.25,0.78,0.18,0.391
2024,3,Healthcare,React,NA,47.27,177402.6,0.629,0.15,0.388
2024,3,Healthcare,React,EU,38.53,131990.75,0.672,0.186,0.468
2024,3,Healthcare,React,APAC,26.7,105346.12,0.813,0.172,0.481
2024,3,Healthcare,React,India,19.58,70962.09,0.597,0.151,0.411
2024,3,Healthcare,React,,28.53,101597.97,0.805,0.182,0.466
2024,3,Healthcare,DevOps,NA,47.57,254138.81,0.564,0.121,0.441
2024,3,Healthcare,DevOps,EU,35.77,192108.82,0.72,0.127,0.422
2024,3,Healthcare,DevOps,APAC,28.88,146408.44,0.788,0.151,0.384
2024,3,Healthcare,DevOps,India,19.97,101292.82,0.764,0.178,0.465
2024,3,Healthcare,DevOps,,26.44,147792.75,0.538,0.136,0.481
2024,3,Healthcare,DataSci,NA,49.73,170229.21,0.608,0.181,0.482
2024,3,Healthcare,DataSci,EU,39.89,129705.44,0.673,0.138,0.407
2024,3,Healthcare,DataSci,APAC,27.73,100387.94,0.777,0.16,0.474
2024,3,Healthcare,DataSci,India,22.76,67664.7,0.718,0.135,0.411
2024,3,Healthcare,DataSci,,28.72,97900.79,0.814,0.141,0.476
2024,3,Healthcare,MLE,NA,51.0,227645.95,0.762,0.163,0.352
2024,3,Healthcare,MLE,EU,41.27,171547.47,0.536,0.152,0.438
2024,3,Healthcare,MLE,APAC,30.84,132408.8,0.595,0.141,0.361
2024,3,Healthcare,MLE,India,22.01,93971.52,0.789,0.141,0.409
2024,3,Healthcare,MLE,,29.33,133887.01,0.662,0.164,0.507
2024,3,Healthcare,QA-Automation,NA,29.76,158531.67,0.586,0.136,0.337
2024,3,Healthcare,QA-Automation,EU,23.44,121710.76,0.619,0.176,0.443
2024,3,Healthcare,QA-Automation,APAC,17.49,92826.04,0.713,0.174,0.396
2024,3,Healthcare,QA-Automation,India,10.91,67887.2,0.769,0.171,0.476
2024,3,Healthcare,QA-Automation,,19.67,91688.23,0.538,0.121,0.471
2024,3,Healthcare,Kubernetes,NA,36.97,234904.35,0.635,0.127,0.41
2024,3,Healthcare,Kubernetes,EU,26.41,178083.74,0.667,0.148,0.405
2024,3,Healthcare,Kubernetes,APAC,19.38,139616.22,0.801,0.185,0.386
2024,3,Healthcare,Kubernetes,India,12.91,95979.67,0.714,0.186,0.341
2024,3,Healthcare,Kubernetes,,20.61,137880.47,0.595,0.134,0.404
2024,3,Insurance,Python,NA,36.07,244247.32,0.537,0.188,0.502
2024,3,Insurance,Python,EU,26.29,187860.91,0.787,0.143,0.333
2024,3,Insurance,Python,APAC,22.62,141711.27,0.691,0.179,0.465
2024,3,Insurance,Python,India,15.67,97745.63,0.612,0.177,0.504
2024,3,Insurance,Python,,20.66,142197.01,0.658,0.147,0.408
2024,3,Insurance,Java,NA,46.83,165515.09,0.676,0.153,0.396
2024,3,Insurance,Java,EU,37.11,127626.73,0.639,0.124,0.437
2024,3,Insurance,Java,APAC,28.07,98933.52,0.804,0.126,0.413
2024,3,Insurance,Java,India,20.19,72005.34,0.804,0.151,0.333
2024,3,Insurance,Java,,25.94,101962.09,0.566,0.189,0.481
2024,3,Insurance,AWS,NA,46.99,172686.1,0.609,0.123,0.471
2024,3,Insurance,AWS,EU,37.05,131447.96,0.773,0.154,0.468
2024,3,Insurance,AWS,APAC,27.28,99641.71,0.631,0.162,0.418
2024,3,Insurance,AWS,India,18.04,68773.43,0.566,0.142,0.318
2024,3,Insurance,AWS,,28.07,100738.24,0.627,0.146,0.366
2024,3,Insurance,Azure,NA,51.52,201290.64,0.811,0.164,0.382
2024,3,Insurance,Azure,EU,42.08,155963.68,0.632,0.145,0.393
2024,3,Insurance,Azure,APAC,33.31,115226.66,0.808,0.155,0.506
2024,3,Insurance,Azure,India,23.01,84234.75,0.617,0.167,0.349
2024,3,Insurance,Azure,,32.53,118130.45,0.549,0.141,0.509
2024,3,Insurance,React,NA,49.7,175540.82,0.535,0.154,0.51
2024,3,Insurance,React,EU,38.23,136008.09,0.564,0.12,0.45
2024,3,Insurance,React,APAC,29.42,105822.19,0.686,0.173,0.404
2024,3,Insurance,React,India,20.35,70750.53,0.543,0.181,0.411
2024,3,Insurance,React,,30.15,102970.17,0.568,0.124,0.379
2024,3,Insurance,DevOps,NA,45.65,249050.51,0.742,0.157,0.448
2024,3,Insurance,DevOps,EU,37.0,195453.57,0.776,0.141,0.358
2024,3,Insurance,DevOps,APAC,25.58,146512.99,0.716,0.188,0.441
2024,3,Insurance,DevOps,India,18.05,102862.68,0.723,0.128,0.37
2024,3,Insurance,DevOps,,25.41,150291.59,0.584,0.176,0.46
2024,3,Insurance,DataSci,NA,50.5,171677.76,0.688,0.153,0.335
2024,3,Insurance,DataSci,EU,36.6,130740.43,0.771,0.173,0.313
2024,3,Insurance,DataSci,APAC,28.85,98396.33,0.655,0.179,0.345
2024,3,Insurance,DataSci,India,21.96,72699.04,0.562,0.132,0.472
2024,3,Insurance,DataSci,,27.72,99451.86,0.662,0.159,0.342
2024,3,Insurance,MLE,NA,53.03,225192.91,0.778,0.167,0.374
2024,3,Insurance,MLE,EU,40.67,172869.92,0.82,0.133,0.473
2024,3,Insurance,MLE,APAC,29.69,130068.34,0.677,0.19,0.446
2024,3,Insurance,MLE,India,21.16,93306.53,0.651,0.175,0.509
2024,3,Insurance,MLE,,31.88,130235.41,0.675,0.175,0.373
2024,3,Insurance,QA-Automation,NA,29.85,161317.36,0.593,0.121,0.481
2024,3,Insurance,QA-Automation,EU,25.16,124393.23,0.747,0.184,0.492
2024,3,Insurance,QA-Automation,APAC,18.3,92160.44,0.666,0.173,0.465
2024,3,Insurance,QA-Automation,India,10.77,66587.33,0.539,0.171,0.427
2024,3,Insurance,QA-Automation,,16.1,92583.74,0.697,0.164,0.343
2024,3,Insurance,Kubernetes,NA,36.02,237411.1,0.646,0.139,0.474
2024,3,Insurance,Kubernetes,EU,28.86,179010.57,0.64,0.157,0.357
2024,3,Insurance,Kubernetes,APAC,19.27,139109.98,0.607,0.15,0.412
2024,3,Insurance,Kubernetes,India,13.97,97011.7,0.617,0.176,0.376
2024,3,Insurance,Kubernetes,,22.39,138155.07,0.535,0.167,0.483
2024,3,FinTech,Python,NA,35.55,245401.42,0.653,0.177,0.336
2024,3,FinTech,Python,EU,27.49,187974.78,0.664,0.161,0.386
2024,3,FinTech,Python,APAC,19.69,144924.46,0.739,0.14,0.315
2024,3,FinTech,Python,India,14.28,96904.14,0.596,0.123,0.327
2024,3,FinTech,Python,,21.78,143030.09,0.755,0.14,0.507
2024,3,FinTech,Java,NA,48.22,167786.26,0.816,0.133,0.316
2024,3,FinTech,Java,EU,34.9,125955.94,0.755,0.177,0.346
2024,3,FinTech,Java,APAC,27.44,96509.05,0.782,0.179,0.404
2024,3,FinTech,Java,India,19.61,69174.13,0.69,0.179,0.494
2024,3,FinTech,Java,,28.45,98813.82,0.742,0.131,0.339
2024,3,FinTech,AWS,NA,47.21,172106.07,0.692,0.139,0.345
2024,3,FinTech,AWS,EU,35.9,134483.16,0.784,0.131,0.433
2024,3,FinTech,AWS,APAC,29.18,104378.84,0.715,0.154,0.402
2024,3,FinTech,AWS,India,18.66,68929.14,0.723,0.134,0.448
2024,3,FinTech,AWS,,29.18,100608.46,0.604,0.124,0.451
2024,3,FinTech,Azure,NA,52.64,201728.27,0.696,0.189,0.455
2024,3,FinTech,Azure,EU,41.76,150167.83,0.706,0.139,0.391
2024,3,FinTech,Azure,APAC,30.95,120614.01,0.616,0.151,0.333
2024,3,FinTech,Azure,India,22.16,85230.35,0.776,0.182,0.325
2024,3,FinTech,Azure,,32.27,115752.4,0.539,0.183,0.475
2024,3,FinTech,React,NA,48.58,177475.78,0.653,0.187,0.357
2024,3,FinTech,React,EU,38.96,133974.44,0.613,0.188,0.447
2024,3,FinTech,React,APAC,30.3,101585.47,0.656,0.137,0.408
2024,3,FinTech,React,India,18.63,69886.45,0.701,0.188,0.465
2024,3,FinTech,React,,28.2,105360.64,0.772,0.181,0.417
2024,3,FinTech,DevOps,NA,46.59,249864.68,0.776,0.165,0.481
2024,3,FinTech,DevOps,EU,34.29,195368.61,0.778,0.166,0.48
2024,3,FinTech,DevOps,APAC,26.38,147377.06,0.594,0.126,0.376
2024,3,FinTech,DevOps,India,17.46,105835.93,0.643,0.18,0.399
2024,3,FinTech,DevOps,,27.54,150927.92,0.767,0.163,0.437
2024,3,FinTech,DataSci,NA,51.37,168238.93,0.653,0.132,0.347
2024,3,FinTech,DataSci,EU,38.93,129567.51,0.619,0.145,0.358
2024,3,FinTech,DataSci,APAC,28.32,103338.31,0.819,0.124,0.447
2024,3,FinTech,DataSci,India,20.66,68047.96,0.638,0.17,0.333
2024,3,FinTech,DataSci,,29.24,101764.8,0.651,0.17,0.329
2024,3,FinTech,MLE,NA,51.69,224581.84,0.698,0.144,0.387
2024,3,FinTech,MLE,EU,38.27,174141.65,0.753,0.169,0.397
2024,3,FinTech,MLE,APAC,32.28,134845.97,0.623,0.177,0.397
2024,3,FinTech,MLE,India,20.71,90146.42,0.646,0.17,0.495
2024,3,FinTech,MLE,,29.54,131722.2,0.638,0.132,0.342
2024,3,FinTech,QA-Automation,NA,31.5,158082.94,0.756,0.144,0.365
2024,3,FinTech,QA-Automation,EU,21.87,124132.44,0.696,0.122,0.369
2024,3,FinTech,QA-Automation,APAC,16.74,92539.04,0.695,0.152,0.485
2024,3,FinTech,QA-Automation,India,10.54,67009.53,0.729,0.164,0.416
2024,3,FinTech,QA-Automation,,16.78,90973.79,0.687,0.122,0.318
2024,3,FinTech,Kubernetes,NA,36.98,233939.22,0.529,0.19,0.37
2024,3,FinTech,Kubernetes,EU,27.84,181050.36,0.694,0.121,0.49
2024,3,FinTech,Kubernetes,APAC,20.13,138385.29,0.82,0.137,0.365
2024,3,FinTech,Kubernetes,India,12.76,98177.85,0.712,0.164,0.492
2024,3,FinTech,Kubernetes,,22.24,137199.65,0.794,0.175,0.432
2024,3,Manufacturing,Python,NA,36.27,245056.59,0.602,0.14,0.406
2024,3,Manufacturing,Python,EU,26.99,183069.9,0.665,0.138,0.406
2024,3,Manufacturing,Python,APAC,23.16,142513.45,0.623,0.134,0.318
2024,3,Manufacturing,Python,India,16.29,98211.5,0.782,0.151,0.477
2024,3,Manufacturing,Python,,19.88,143163.57,0.773,0.184,0.484
2024,3,Manufacturing,Java,NA,48.98,166195.66,0.587,0.175,0.503
2024,3,Manufacturing,Java,EU,37.73,125775.38,0.645,0.149,0.383
2024,3,Manufacturing,Java,APAC,26.63,96687.36,0.723,0.174,0.44
2024,3,Manufacturing,Java,India,20.99,66703.42,0.819,0.135,0.431
2024,3,Manufacturing,Java,,26.49,96160.16,0.749,0.132,0.36
2024,3,Manufacturing,AWS,NA,46.3,175319.14,0.805,0.142,0.345
2024,3,Manufacturing,AWS,EU,38.14,131755.49,0.814,0.19,0.458
2024,3,Manufacturing,AWS,APAC,26.63,100301.64,0.786,0.155,0.412
2024,3,Manufacturing,AWS,India,21.14,72375.82,0.64,0.156,0.321
2024,3,Manufacturing,AWS,,29.22,99452.06,0.64,0.137,0.46
2024,3,Manufacturing,Azure,NA,53.82,203092.08,0.672,0.162,0.335
2024,3,Manufacturing,Azure,EU,40.57,153823.64,0.763,0.17,0.349
2024,3,Manufacturing,Azure,APAC,31.73,117527.03,0.632,0.136,0.357
2024,3,Manufacturing,Azure,India,20.09,80129.37,0.702,0.148,0.376
2024,3,Manufacturing,Azure,,31.01,118606.32,0.751,0.141,0.505
2024,3,Manufacturing,React,NA,50.59,176019.2,0.7,0.16,0.455
2024,3,Manufacturing,React,EU,36.56,132667.98,0.557,0.176,0.323
2024,3,Manufacturing,React,APAC,29.04,104322.12,0.727,0.171,0.445
2024,3,Manufacturing,React,India,20.89,71807.04,0.702,0.183,0.316
2024,3,Manufacturing,React,,27.25,104447.44,0.718,0.147,0.328
2024,3,Manufacturing,DevOps,NA,46.61,249447.93,0.766,0.185,0.34
2024,3,Manufacturing,DevOps,EU,36.85,193967.03,0.62,0.123,0.478
2024,3,Manufacturing,DevOps,APAC,26.21,145465.6,0.727,0.156,0.318
2024,3,Manufacturing,DevOps,India,20.51,100856.27,0.751,0.171,0.377
2024,3,Manufacturing,DevOps,,25.92,149355.67,0.82,0.171,0.341
2024,3,Manufacturing,DataSci,NA,50.53,173271.55,0.649,0.133,0.446
2024,3,Manufacturing,DataSci,EU,40.14,131607.24,0.723,0.175,0.471
2024,3,Manufacturing,DataSci,APAC,27.85,97852.45,0.669,0.17,0.402
2024,3,Manufacturing,DataSci,India,20.06,71700.75,0.789,0.178,0.509
2024,3,Manufacturing,DataSci,,29.68,101870.98,0.605,0.183,0.486
2024,3,Manufacturing,MLE,NA,49.54,225905.64,0.728,0.129,0.388
2024,3,Manufacturing,MLE,EU,37.65,170494.72,0.814,0.168,0.378
2024,3,Manufacturing,MLE,APAC,28.82,131566.18,0.711,0.151,0.35
2024,3,Manufacturing,MLE,India,20.4,91734.03,0.58,0.173,0.313
2024,3,Manufacturing,MLE,,28.84,134801.96,0.638,0.157,0.355
2024,3,Manufacturing,QA-Automation,NA,31.64,158850.29,0.806,0.178,0.385
2024,3,Manufacturing,QA-Automation,EU,22.73,123355.64,0.629,0.146,0.349
2024,3,Manufacturing,QA-Automation,APAC,19.05,92829.84,0.818,0.178,0.378
2024,3,Manufacturing,QA-Automation,India,13.84,65932.57,0.818,0.166,0.395
2024,3,Manufacturing,QA-Automation,,17.37,95417.94,0.635,0.139,0.487
2024,3,Manufacturing,Kubernetes,NA,35.17,236752.05,0.8,0.174,0.487
2024,3,Manufacturing,Kubernetes,EU,27.09,181505.35,0.747,0.144,0.459
2024,3,Manufacturing,Kubernetes,APAC,19.73,140715.0,0.664,0.134,0.452
2024,3,Manufacturing,Kubernetes,India,14.28,94064.49,0.585,0.12,0.398
2024,3,Manufacturing,Kubernetes,,20.23,139659.95,0.767,0.152,0.429
2024,3,Public Sector,Python,NA,34.88,244540.51,0.638,0.123,0.331
2024,3,Public Sector,Python,EU,28.71,184399.38,0.772,0.12,0.39
2024,3,Public Sector,Python,APAC,20.49,145020.08,0.596,0.159,0.371
2024,3,Public Sector,Python,India,16.57,102680.83,0.68,0.146,0.473
2024,3,Public Sector,Python,,23.21,141516.68,0.684,0.147,0.505
2024,3,Public Sector,Java,NA,47.09,167444.04,0.814,0.134,0.338
2024,3,Public Sector,Java,EU,34.23,126416.2,0.644,0.157,0.507
2024,3,Public Sector,Java,APAC,27.32,98985.52,0.621,0.131,0.472
2024,3,Public Sector,Java,India,20.72,68244.09,0.522,0.129,0.492
2024,3,Public Sector,Java,,28.0,97360.6,0.573,0.185,0.447
2024,3,Public Sector,AWS,NA,49.35,176730.21,0.751,0.169,0.35
2024,3,Public Sector,AWS,EU,36.83,133740.01,0.633,0.142,0.422
2024,3,Public Sector,AWS,APAC,28.4,99870.44,0.814,0.16,0.406
2024,3,Public Sector,AWS,India,18.73,70820.37,0.757,0.184,0.488
2024,3,Public Sector,AWS,,27.15,102093.96,0.771,0.138,0.464
2024,3,Public Sector,Azure,NA,52.5,199675.06,0.597,0.176,0.393
2024,3,Public Sector,Azure,EU,41.32,151042.29,0.638,0.161,0.491
2024,3,Public Sector,Azure,APAC,31.9,120629.11,0.536,0.176,0.412
2024,3,Public Sector,Azure,India,23.32,83311.15,0.685,0.182,0.386
2024,3,Public Sector,Azure,,31.47,117187.32,0.729,0.14,0.357
2024,3,Public Sector,React,NA,48.84,176865.66,0.752,0.182,0.429
2024,3,Public Sector,React,EU,36.9,133277.32,0.727,0.136,0.468
2024,3,Public Sector,React,APAC,27.98,102264.89,0.751,0.16,0.355
2024,3,Public Sector,React,India,18.78,70080.55,0.672,0.188,0.444
2024,3,Public Sector,React,,28.46,103278.65,0.574,0.164,0.324
2024,3,Public Sector,DevOps,NA,46.83,251239.74,0.53,0.138,0.495
2024,3,Public Sector,DevOps,EU,34.27,191619.81,0.739,0.171,0.408
2024,3,Public Sector,DevOps,APAC,25.79,146026.22,0.639,0.17,0.353
2024,3,Public Sector,DevOps,India,19.29,104801.52,0.801,0.171,0.366
2024,3,Public Sector,DevOps,,26.09,148249.86,0.661,0.125,0.465
2024,3,Public Sector,DataSci,NA,50.27,168989.37,0.554,0.181,0.413
2024,3,Public Sector,DataSci,EU,37.59,132682.31,0.664,0.125,0.36
2024,3,Public Sector,DataSci,APAC,27.86,101560.52,0.771,0.186,0.376
2024,3,Public Sector,DataSci,India,19.16,67374.14,0.772,0.181,0.402
2024,3,Public Sector,DataSci,,29.63,101770.43,0.76,0.16,0.331
2024,3,Public Sector,MLE,NA,51.63,223874.56,0.811,0.171,0.408
2024,3,Public Sector,MLE,EU,39.82,170079.05,0.63,0.122,0.455
2024,3,Public Sector,MLE,APAC,31.1,133939.85,0.687,0.125,0.411
2024,3,Public Sector,MLE,India,20.98,93719.24,0.612,0.123,0.44
2024,3,Public Sector,MLE,,30.21,130844.76,0.784,0.18,0.448
2024,3,Public Sector,QA-Automation,NA,31.47,158248.42,0.717,0.149,0.361
2024,3,Public Sector,QA-Automation,EU,22.88,122669.92,0.809,0.156,0.365
2024,3,Public Sector,QA-Automation,APAC,16.04,96729.88,0.576,0.15,0.473
2024,3,Public Sector,QA-Automation,India,13.81,64513.6,0.567,0.166,0.408
2024,3,Public Sector,QA-Automation,,19.57,91334.06,0.565,0.129,0.369
2024,3,Public Sector,Kubernetes,NA,36.76,234310.06,0.544,0.132,0.508
2024,3,Public Sector,Kubernetes,EU,28.7,176882.62,0.528,0.143,0.469
2024,3,Public Sector,Kubernetes,APAC,19.72,140036.16,0.576,0.171,0.313
2024,3,Public Sector,Kubernetes,India,13.17,95918.35,0.527,0.156,0.398
2024,3,Public Sector,Kubernetes,,21.65,136753.09,0.772,0.124,0.397
2024,3,Energy,Python,NA,35.24,241411.76,0.613,0.177,0.313
2024,3,Energy,Python,EU,26.89,187674.39,0.662,0.136,0.384
2024,3,Energy,Python,APAC,22.84,140226.52,0.643,0.123,0.358
2024,3,Energy,Python,India,15.45,96985.27,0.62,0.128,0.37
2024,3,Energy,Python,,20.73,143267.28,0.734,0.126,0.363
2024,3,Energy,Java,NA,45.92,169886.73,0.597,0.143,0.391
2024,3,Energy,Java,EU,34.71,130023.95,0.533,0.177,0.357
2024,3,Energy,Java,APAC,26.42,99410.38,0.745,0.175,0.392
2024,3,Energy,Java,India,17.67,71800.31,0.688,0.182,0.433
2024,3,Energy,Java,,29.25,99751.35,0.563,0.184,0.42
2024,3,Energy,AWS,NA,47.47,170889.13,0.812,0.148,0.441
2024,3,Energy,AWS,EU,38.18,130739.08,0.632,0.184,0.477
2024,3,Energy,AWS,APAC,29.37,100497.09,0.561,0.14,0.507
2024,3,Energy,AWS,India,18.61,73865.42,0.624,0.148,0.354
2024,3,Energy,AWS,,28.78,102829.62,0.619,0.12,0.454
2024,3,Energy,Azure,NA,54.07,203048.45,0.524,0.174,0.379
2024,3,Energy,Azure,EU,41.58,153277.5,0.61,0.17,0.338
2024,3,Energy,Azure,APAC,32.69,120679.84,0.558,0.174,0.38
2024,3,Energy,Azure,India,22.68,80129.27,0.735,0.136,0.361
2024,3,Energy,Azure,,32.57,114906.28,0.633,0.171,0.401
2024,3,Energy,React,NA,48.72,176629.1,0.743,0.125,0.502
2024,3,Energy,React,EU,36.64,133253.03,0.762,0.147,0.393
2024,3,Energy,React,APAC,28.81,102077.89,0.543,0.147,0.492
2024,3,Energy,React,India,19.7,73159.5,0.582,0.151,0.403
2024,3,Energy,React,,26.87,105433.31,0.668,0.183,0.455
2024,3,Energy,DevOps,NA,47.69,249016.27,0.735,0.165,0.314
2024,3,Energy,DevOps,EU,35.64,191184.93,0.727,0.146,0.333
2024,3,Energy,DevOps,APAC,27.02,149484.12,0.787,0.13,0.315
2024,3,Energy,DevOps,India,20.81,103191.55,0.595,0.127,0.457
2024,3,Energy,DevOps,,26.02,148059.67,0.563,0.18,0.41
2024,3,Energy,DataSci,NA,50.01,173197.41,0.719,0.131,0.468
2024,3,Energy,DataSci,EU,37.46,132686.53,0.6,0.171,0.48
2024,3,Energy,DataSci,APAC,29.54,102104.02,0.68,0.127,0.414
2024,3,Energy,DataSci,India,21.68,72099.42,0.657,0.165,0.335
2024,3,Energy,DataSci,,29.82,98663.51,0.637,0.126,0.431
2024,3,Energy,MLE,NA,49.98,224141.14,0.527,0.168,0.332
2024,3,Energy,MLE,EU,41.04,170196.75,0.525,0.152,0.313
2024,3,Energy,MLE,APAC,30.47,131177.88,0.611,0.172,0.429
2024,3,Energy,MLE,India,22.45,93986.31,0.616,0.138,0.321
2024,3,Energy,MLE,,28.5,129965.99,0.605,0.125,0.316
2024,3,Energy,QA-Automation,NA,31.85,157984.41,0.58,0.122,0.453
2024,3,Energy,QA-Automation,EU,24.55,121109.72,0.752,0.151,0.488
2024,3,Energy,QA-Automation,APAC,19.38,92011.56,0.775,0.177,0.497
2024,3,Energy,QA-Automation,India,11.98,65098.42,0.55,0.128,0.466
